epoch,train_loss,val_loss,learning_rate
1,1.6295398868508493,0.8622559474803109,0.01
2,0.7276821327280019,0.682217425697965,0.01
3,0.6593655230430576,0.6524344045619501,0.01
4,0.6303954898941977,0.6449868043903914,0.01
5,0.623892440809906,0.6511551828703587,0.01
