epoch,train_loss,val_loss,learning_rate
1,0.9373303855477673,0.6708733388832603,0.01
2,0.6348713958286022,0.6163004619941628,0.01
3,0.6066042931000591,0.6117143147774042,0.01
4,0.5982312350430472,0.5984425180266622,0.01
5,0.5813969737403266,0.6116944305935212,0.01
6,0.5759431906973755,0.5793486446281367,0.005
7,0.5723144549176401,0.5886515477746737,0.005
8,0.5716622519816464,0.5742161906251309,0.005
9,0.5655446623938966,0.5791945504539561,0.005
10,0.5644322524720046,0.5881915116898772,0.005
